title,is_complite,genre,author,synopsis,price,total_episode,comment,img_link
달콤한 스캔들,완결,로맨스,진아연,"모든 여자들의 로망, 톱스타 우현과 보낸 짜릿했던 그 밤!!

차를 몰고 태훈의 별장으로 가던 예림은 잘못하여 접촉사고를 낸다. 예림은 차에서 내려 상대방의 차로 다가가자 아주 짙게 선팅된 창문이 내려가며 낯익은 음성이 흘러나온다.
“크게 사고 난 것도 아니고. 그냥 모른 체하고 지나갑시다. 차 좀 빨리 빼줘요.”
혹시, 설마…… 영화배우 장우현? 예림은 자신의 동경해왔던 우현을 만났다는 사실에 흥분하며 급하게 사인을 받고 그와 헤어지게 된다. 꿈인지 생시인지 모를 시간은 그렇게 지나가고, 예림은 태훈의 별장에 도착한다.
어제 갑작스러운 프로포즈에 당황하여 태훈과 이야기를 나눠보고자 온 예림은 태훈이 친구들과 같이 있는 것을 보자 당황한다. 자신과 단 둘이 만나자는 이야기인줄 알았던 예림은 잠깐 자리에서 분위기를 맞춰주다가 밖으로 별장 밖으로 나온다.
추운 날씨에 얇은 원피스를 입고 떨고 있던 예림은 옆에 누군가의 인기척을 느끼게 된다.
“어?”
“어?”
그는 우현이었다. 우현은 예림과의 우연찮은 인연에 호기심이 일어 자신의 별장으로 예림을 데려가고, 왠지 모르게 서로에게 끌린 둘은 짜릿한 밤을 보내게 되는데…….


어색한 그들이 서로를 알아갈수록, 그들은 달콤하고, 또 달콤하다.
너무도 달콤하여 한번 맛보면 헤어 나오기 힘든 중독적인 그들의 스캔들!

우현과 밤을 보낸 후, 덜컥 임신을 하게 된 예림은 아이를 지울 수는 없다는 생각에 우현을 찾아간다. 아버지가 없이 자란 우현은 예림의 말을 듣고 아이를 키울 결심을 하게 된다. 그렇게 결혼을 결심한 그들이지만, 서로를 잘 모르니 어색하기만 하다. 하지만 시간이 지날수록, 서로를 알아갈수록, 달콤해져가는 서로를 발견하는 그들은 행복함을 느낀다.
그런 시간도 잠시, 영화배우 우현과 학교 선생님인 예림 사이에 오는 현실적인 괴리감은 그들의 결혼생활에 위기를 불러오게 되는데…….
너무도 달콤하여 헤어나오기 힘든 그들의 스캔들은 계속 달콤하기만 할 수 있을까?
궁금하면 직접 맛보러 오시라, <달콤한 스캔들>로.",1,49,4,https://comicthumb-phinf.pstatic.net/20150601_122/pocket_14331264840509yCRg_JPEG/1_.jpg?type=m260
각인(刻印),완결,로맨스,HMH,"성장소설.한 여자를 사이에 둔 세 남자의 지독한 사랑이야기.

은가연 - 평범하지만 행복했던 어린 시절. 첫사랑인 박상진의 생일 파티에 불의의 사고를 당한다. 그 후 그녀의 시간은 멈추었다. 우진의 도움으로 사회에 첫발을 내딛고 상진을 만나 아이에서 소녀로, 소녀에서 여자로 차츰 성장한다.
박상진 - 어린 나이에 처음 그녀를 본 후 각인처럼 박혀 운명적으로 사랑하게 된다. 그녀가 갑자기 사라진 사고 이후 자책감과 그리움으로 방황한다.
김우진 - 그저 그녀의 재산이 필요했을 뿐이다. 어느 날 우연히 욕실에서 잠들어 있는 그녀를 본 후 그 모습이 각인처럼 박혀 떠나지 않는다. 성공에 집착하고 사랑을 믿지 않는다.
김 빈 - 언제나 사랑에 목말라있었던 어린 남자아이. 비참한 그녀의 몰골이 각인처럼 박혀 언제나 불행한 자신에게 위안이 되어준다. 그녀는 어느새 그의 엄마이자 누나가 되었고 사랑하는 단하나의 여자가 되어버렸다.",1,151,96,https://comicthumb-phinf.pstatic.net/20141015_286/pocket_1413356010533mfgcz_JPEG/HMH---%B0%A2%C0%CE%28%CA%BE%EC%D4%29-2.jpg?type=m260
하품은 맛있다,완결,현판,강지영,"살해 현장을 청소하는 특수청소 아르바이트생 ‘이경’은 어느 날부터 수상한 꿈을 꾼다. 고급 가구들과 명품으로 치장한 여자의 몸속에 들어가 그녀의 일상을 모두 지켜보는 것이다. 매일 되풀이되는 꿈속의 그녀는 ‘단아름다운’이라는 이름을 가지고 있으며, 나의 5개월 전을 살고 있다는 것, 그리고 그녀 역시 살해 현장을 청소하는 나를 꿈으로 지켜본다는 걸 알게 된다. 그러나 매일 살해 현장으로 출근하는 이경을 통해 자신의 미래를 엿보게 된 다운은 이경을 몸을 지배해 자신의 끔찍한 과거와 미래를 이경에게 덮어씌우려 한다. 의식 공유를 넘어 몸을 완전히 지배할 수 있다는 사실을 먼저 알아차린 다운과 이를 기필코 막아내야 하는 이경의 모습은 턱밑까지 차오르는 긴장감을 제공함과 동시에, 우리에게 익숙한 현재의 삶과 아무 탈 없이 찾아올 미래의 시간이 송두리째 흔들리는 모습을 보여주며 그동안 경험해보지 못한 낯선 공포감을 느끼게 한다.
				",9,1,26,https://comicthumb-phinf.pstatic.net/20131018_113/pocket_1382071777674JVFXG_JPEG/-1.jpg?type=m260
어린 연인,완결,로맨스,비낭자,"고액과외로 돈을 잘 벌고 있는 친구 집에 얹혀사는 나.
생활고를 해결하기 위해 과외를 시작한다.
첫번째 과외부터 난관에 부딪친다.
19명을 거느리는 그저 그렇게 생긴 연애천재를 만난다.
두번째 상대는 너무나 잘 생긴 선비같은 공부천재다. 영화배우를 가르치고 있는 듯하다.
어째!!
그런데 이 두 천재놈들이 달리 보인다.",1,238,53,https://comicthumb-phinf.pstatic.net/20150430_153/pocket_1430371085174GLQKv_JPEG/%BE%EE%B8%B0_%BF%AC%C0%CE.jpg?type=m260
청조만리성 [단행본],완결,무협,수담옥,"[청조만리성]

명말, 폭정의 왕도를 타도하고자 뭇 영웅이 저마다 일통강호를 외치며 궐기한다. 이로써 천하는 사국쟁패의 각축장이 되니. 난세를 평정할 진정한 영웅은 과연 어디에 있는가.",9,8,21,https://comicthumb-phinf.pstatic.net/20140423_201/pocket_1398236324472FUO8B_JPEG/cjmrs08.jpg?type=m260
통 2부 - 비밀 [장르소설],완결,현판,민(Meen),"부산 주먹의 전설 이정우, 서울 진출기. 힘, 명예, 사랑, 학업 그 중심에 『통』이 있다!
네이버 실시간 검색어 1위! 화제의 웹툰 『통』의 원작 소설이 온다!
부산 주먹의 전설 이정우의 파란만장한 일대기가 시작된다.",1,70,53,https://comicthumb-phinf.pstatic.net/20160204_257/pocket_1454571709639alnEC_JPEG/__007.jpg?type=m260
헌터 로드 [단행본],완결,판타지,윤가람,"환생에 환생을 거듭한.
무신이었으며, 왕이었고, 거상이었던 존재.
“저 괴물들은 뭐야? 헌터? 하루아침에 쉽게 강해질 방법이 있어?”
19번째 환생, 이번엔 헌터다.
갑질 스타트!",11,14,57,https://comicthumb-phinf.pstatic.net/20160317_106/pocket_1458180946717BSx5P_JPEG/--14.jpg?type=m260
치명적인 악연,완결,로맨스,가시맘,"철저한 비밀에 쌓인, 세계적으로 잘나가는 CEO, 그 남자 레이 윤. 그 남자의 원칙. 첫째. 절대 처녀와는 잠자리를 갖지 않는다. 둘째. 일적으로 얽힌 여자와는 사적으로 만나지 않는다. 그러나 세상사, 자신의 뜻대로 되지 않는 법. 그 남자 앞에 두 가지 원칙을 다 깨버린 치명적인, 심상치 않은 악연의 여자가 나타났다.
				",1,62,8,https://comicthumb-phinf.pstatic.net/20151013_136/pocket_1444732162665fc49x_JPEG/19___.jpg?type=m260
대붕신화 [단행본],완결,무협,김도훈,"무가에서 태어났지만 글공부를 더 사랑한 소년. 얄궂게도 그런 그에게 대붕이 봉인된 완갑이 안긴다. 앉아서 천 리 밖을 보는 천공감안, 가상의 적과 수련하는 환공무연, 천하에 이름 높은 고금십천의 무공까지, 최고의 무공과 술법을 익히게 된 백검휘.

누구도 넘볼 수 없는 가문을 만들기 위해 좌충우돌하는 사이, 장강십팔채, 혈천루 등 무서운 세력의 표적이 된 그는 과연 혼란한 무림을 정리하고 신화가 될 수 있을까….

김도훈의 신무협 장편 소설 『대붕신화』",9,8,16,https://comicthumb-phinf.pstatic.net/20140128_59/pocket_1390898665927s0HdK_PNG/14011432600.png?type=m260
누가 나를 죽였나 [단행본],완결,로판,유한려,"샤이아 폰 디안, 살해당할 당시 16세. 저승사자와 계약해서 같은 아카데미에 다니던 평민 소녀의 몸으로 들어갔다. 그런데 절교했던 친구들이 내 장례식에서 살인범 찾으면 죽여버릴 거라고 엄포를 놓더라. 그뿐인가, 소꿉친구 한 놈은 나한테 계속 이상하게 군다. 범인을 찾아야 하는데, 너네 나한테 왜 이래?
				",20,3,24,https://comicthumb-phinf.pstatic.net/20140708_225/pocket_1404800862230VkRHK_JPEG/%B4%A9%B0%A1%B3%AA%B8%A6%C1%D7%BF%B4%B3%AA3.jpg?type=m260
산을 미는 강 [단행본],완결,판타지,안종선,"본격전쟁소설. 2010년 막강한 군사력을 앞세워 아시아를 통째로 삼키려는 중국, 한반도를 중국 팽창의 저지선으로 이용하려는 미국의 음모, 아직도 대동아 공영이라는 헛된 망상을 버리지 못한 일본, 더 이상 전쟁은 선택이 아니다! 대륙과 태평양을 넘나들며 진행되는 숨막히는 첩보전, 한치의 오차도 허용하지 않는 전략과 전술, 그리고 조국을 위해 뜨거운 피를 흘려야 했던 젊은 넋을 생생하게 그렸다.
				",9,16,19,https://comicthumb-phinf.pstatic.net/20191102_248/pocket_1572693289077QaqBq_JPEG/136212_16.jpg?type=m260
불세출의 강산 [단행본],완결,현판,천하본좌,"인간을 긍휼히 여겨 성자라 칭송받은 자. 세상의 모든 이치를 깨달아 현자라 불린 자. 대학자들을 가차없이 토벌해 대마왕이라 불린 자. 위악한 위정자들을 벌해 반왕이라 불린 자. 천하의 제왕들을 농락해 광마라 불린 자. 그게 바로 이 남자, 김강산! 품격이 다르다는 것은 이 남자를 두고 하는 말이다!
				",9,11,19,https://comicthumb-phinf.pstatic.net/20140829_221/pocket_1409309620383G3VVH_JPEG/cover_11.jpg?type=m260
무당유룡 [단행본],완결,무협,진필명,"""울긋불긋 아름다운 단풍으로 물들인 멋들어진 강호 이야기!

검선의 제자가 될 수 있다는 말에 속아 무당에 입문한 청풍 진유룡
그와 어린 시절부터 함께해 온 비룡표국주의 아들, 청담 연소보
한 많은 사연을 간직한 남장 여인, 청연 송화연
강남 제일의 갑부 상관세가주의 딸, 청옥 상관홍
무당파에서 내놓은 괴짜 무당약선의 제자가 된 이들이 뭉쳤다!

무도란 떨쳐야 할 곳에서는 주저함이 없어야 하고,
인정을 두어야 할 곳에는 정을 남기는 것이다.

난마처럼 얽힌 음모를 헤치며
종횡무진하는 청년 협객 진유룡의 쾌도무비 강호행!""",35,7,12,https://comicthumb-phinf.pstatic.net/20120703_150/pocket_1341296116894lHscY_JPEG/120601775.jpg?type=m260
덤비지 마! [단행본],완결,현판,무람,"어느 날 주운 붉은 동전에
정의감 넘치는 청년 상수의 운명이 뒤바뀐다.
동전에 피가 스미던 순간
강렬한 짐승의 피가 상수를 채운다.
지금까지의 무기력한 과거는 가라!",9,8,24,https://comicthumb-phinf.pstatic.net/20140916_120/pocket_1410847378383de9YW_JPEG/%B4%FD%BA%F1%C1%F6%B8%B6_8%B1%C7.jpg?type=m260
나의 사악한 하이드 씨,완결,로맨스,이윤미,"병신년(丙申年), 당신의 마음을 순백색으로 물들일 무공해 로맨스!

첫사랑에 눈 뒤집혀 간, 쓸개 다 내주려 대기 중인 스무 살 핏덩이와
그 핏덩이 떼어 내려 꼼수 쓰다가 제대로 뒷목 잡은 계산적인 그 남자의
얼떨결에 시작된 계약 연애!

살 떨리고 심장 떨리고 옆구리 시려 질, 가슴이 붉게 설레는 사랑 이야기가 당신을 찾아갑니다.

“야, 정신줄 잡아라? 그거 다 착각이라니까?! 네 나이 때는 원래 감수성이 막 폭발할 때잖아? 내가 널 여자로 보면 그건 범죄라니까?”

어느 날 갑자기 시작된 스토킹,
허무맹랑한 오해, 그리고 착각.
지극히 현실적이고 계산적인 그가, 스무 살 핏덩이의 ‘첫사랑’이 되어
물불 안 가리는 뜨거운 애정공세를 받는, 뭐 같은 신세가 됐다!

“제가, 무서우세요? 왜요?”

맙소사, 뽀뽀라니! 이 내가 당하다니!
그는 경악스런 눈으로 지은이 튀어나간 문가를 바라보았다.
이게 그 유명한 먹튀라는 건가.
저 망할 게 그의 입술을 먹고 튀었다!",1,100,150,https://comicthumb-phinf.pstatic.net/20160110_239/pocket_1452421109571VUfEM_JPEG/650_975.jpg?type=m260
